epoch,accuracy,loss,lr,top5,val_accuracy,val_loss,val_top5
24,0.9212737679481506,0.35133418440818787,0.0005,0.9972059726715088,0.9604540467262268,0.20606127381324768,0.9975588917732239
25,0.9216846227645874,0.3549300730228424,0.0005,0.9971854090690613,0.9661906361579895,0.19286057353019714,0.9975588917732239
26,0.9233282208442688,0.35013702511787415,0.0005,0.9970827102661133,0.9677773714065552,0.18414650857448578,0.9979250431060791
27,0.9239445328712463,0.34588977694511414,0.0005,0.9971648454666138,0.9659465551376343,0.18367449939250946,0.9976809620857239
28,0.9241499900817871,0.34556078910827637,0.0005,0.9972059726715088,0.9687538146972656,0.17769178748130798,0.9978029727935791
29,0.9255675673484802,0.3384667932987213,0.0005,0.9971648454666138,0.9635054469108582,0.18329420685768127,0.9979250431060791
30,0.9253209829330444,0.3376258313655853,0.0005,0.9971648454666138,0.9580129384994507,0.17952780425548553,0.9978029727935791
31,0.925238847732544,0.33418768644332886,0.0005,0.9974114298820496,0.965336263179779,0.17177334427833557,0.9979250431060791
32,0.9260606169700623,0.3342990577220917,0.0005,0.9976579546928406,0.9691199660301208,0.1621117889881134,0.9979250431060791
33,0.9266974925994873,0.32934993505477905,0.0005,0.9972264766693115,0.9611863493919373,0.18142516911029816,0.9980471134185791
34,0.9275192618370056,0.3352178931236267,0.0005,0.9973292350769043,0.9637495279312134,0.1740785390138626,0.9980471134185791
35,0.9268823862075806,0.3352348804473877,0.0005,0.9975141286849976,0.9632613062858582,0.1804797649383545,0.9976809620857239
36,0.926512598991394,0.33392950892448425,0.0005,0.9974319338798523,0.9644818902015686,0.18307562172412872,0.9974368214607239
37,0.92922443151474,0.3263295292854309,0.0005,0.9974114298820496,0.9575247168540955,0.1795646697282791,0.9974368214607239
38,0.9285259246826172,0.3227415382862091,0.0005,0.9974524974822998,0.9676553010940552,0.18692098557949066,0.9978029727935791
39,0.9299435019493103,0.32473108172416687,0.0005,0.9972676038742065,0.9694861173629761,0.1900734156370163,0.9978029727935791
40,0.9307447075843811,0.31746646761894226,0.0005,0.9975141286849976,0.9682655930519104,0.1725299060344696,0.9976809620857239
41,0.929368257522583,0.3212968409061432,0.0005,0.9977606534957886,0.9683876633644104,0.16254177689552307,0.9974368214607239
42,0.9285670518875122,0.3266308605670929,0.0005,0.9974730610847473,0.9689978957176208,0.15782447159290314,0.9976809620857239
43,0.9288546442985535,0.32232123613357544,0.0005,0.9975963234901428,0.9692420363426208,0.15846975147724152,0.9978029727935791
44,0.9306214451789856,0.31905391812324524,0.0005,0.9974114298820496,0.9680214524269104,0.1644035279750824,0.9979250431060791
45,0.932223916053772,0.31704384088516235,0.0005,0.9973703026771545,0.9700964093208313,0.1689235270023346,0.9974368214607239
46,0.9294504523277283,0.3183983266353607,0.0005,0.9974319338798523,0.9631392359733582,0.16279928386211395,0.9979250431060791
47,0.9320595860481262,0.31300345063209534,0.0005,0.9974319338798523,0.9636274576187134,0.19117121398448944,0.9978029727935791
48,0.9307447075843811,0.31709134578704834,0.0005,0.9973086714744568,0.9699743390083313,0.16410762071609497,0.9976809620857239
49,0.9325526356697083,0.3150300681591034,0.0005,0.9976373910903931,0.9699743390083313,0.16473843157291412,0.9979250431060791
50,0.9347714185714722,0.29965922236442566,0.0005,0.9975757598876953,0.9680214524269104,0.16794198751449585,0.9979250431060791
51,0.9340729117393494,0.3063386380672455,0.0005,0.9975141286849976,0.9703405499458313,0.1651589721441269,0.9978029727935791
52,0.9345660209655762,0.3038718104362488,0.0005,0.9974319338798523,0.9691199660301208,0.16241560876369476,0.9980471134185791
53,0.9335798621177673,0.30297401547431946,0.0005,0.9977812170982361,0.9692420363426208,0.17180199921131134,0.9976809620857239
54,0.9333333373069763,0.3049006164073944,0.0005,0.9976168274879456,0.9699743390083313,0.16034726798534393,0.9978029727935791
55,0.9308474659919739,0.30899012088775635,0.0005,0.9978428483009338,0.9698523283004761,0.16173790395259857,0.9978029727935791
56,0.9344221949577332,0.30097535252571106,0.0005,0.9977400898933411,0.9698523283004761,0.16001641750335693,0.9979250431060791
57,0.9329635500907898,0.303974449634552,0.0005,0.9979661107063293,0.9708287715911865,0.17517898976802826,0.9982911944389343
58,0.9336825609207153,0.3031206727027893,0.0005,0.9978222846984863,0.9705846309661865,0.1755703091621399,0.9979250431060791
59,0.9323471784591675,0.309893935918808,0.0005,0.9975551962852478,0.9709507822990417,0.16127730906009674,0.9978029727935791
60,0.9343400001525879,0.2994999885559082,0.0005,0.9977195858955383,0.9710728526115417,0.16402724385261536,0.9979250431060791
61,0.9347097873687744,0.30128946900367737,0.0005,0.9978222846984863,0.9660685658454895,0.17713263630867004,0.9979250431060791
62,0.9355521202087402,0.29606059193611145,0.0005,0.9975963234901428,0.9668009281158447,0.16737976670265198,0.9974368214607239
63,0.9349358081817627,0.29962414503097534,0.0005,0.9975757598876953,0.9678994417190552,0.1678890436887741,0.9976809620857239
64,0.9332922697067261,0.2982024550437927,0.0005,0.9979249835014343,0.9705846309661865,0.1561107635498047,0.9976809620857239
65,0.935264527797699,0.2915821075439453,0.0005,0.9981715679168701,0.9698523283004761,0.15231478214263916,0.9980471134185791
66,0.9339907765388489,0.3025396466255188,0.0005,0.9974524974822998,0.9697302579879761,0.1616121530532837,0.9979250431060791
67,0.9344632625579834,0.3020075857639313,0.0005,0.9979249835014343,0.9700964093208313,0.1631958931684494,0.9974368214607239
68,0.9387159943580627,0.2886405885219574,0.00025,0.9979661107063293,0.9694861173629761,0.16167129576206207,0.9978029727935791
69,0.9380174875259399,0.2854937016963959,0.00025,0.9980483055114746,0.9704625606536865,0.16419532895088196,0.9975588917732239
70,0.9373806118965149,0.2883566915988922,0.00025,0.9980071783065796,0.9711949229240417,0.16214382648468018,0.9979250431060791
71,0.9384899735450745,0.2806876301765442,0.00025,0.9977400898933411,0.9680214524269104,0.16682833433151245,0.9979250431060791
72,0.9378942251205444,0.2816348373889923,0.00025,0.9982742667198181,0.9721713662147522,0.16035546362400055,0.9980471134185791
73,0.9375860095024109,0.2864404022693634,0.00025,0.9976373910903931,0.9724154472351074,0.17329980432987213,0.9980471134185791
74,0.9386337995529175,0.27636009454727173,0.00025,0.9976373910903931,0.9698523283004761,0.17668035626411438,0.9974368214607239
75,0.9393117427825928,0.28048866987228394,0.00025,0.9980483055114746,0.9699743390083313,0.1703021377325058,0.9974368214607239
76,0.9405444264411926,0.2817237377166748,0.00025,0.9980483055114746,0.9720492959022522,0.16189925372600555,0.9979250431060791
77,0.9381407499313354,0.28156307339668274,0.00025,0.9977812170982361,0.971805214881897,0.16169816255569458,0.9980471134185791
78,0.9396815896034241,0.28039029240608215,0.00025,0.9978633522987366,0.9722934365272522,0.1583288460969925,0.9980471134185791
79,0.9393323063850403,0.2732307016849518,0.00025,0.9982331991195679,0.9721713662147522,0.167207270860672,0.9979250431060791
80,0.9404006004333496,0.2800215184688568,0.00025,0.9976784586906433,0.9711949229240417,0.17479954659938812,0.9980471134185791
81,0.9407909512519836,0.2780935764312744,0.000125,0.9980071783065796,0.9709507822990417,0.16293613612651825,0.9980471134185791
82,0.9401540756225586,0.27513450384140015,0.000125,0.9980071783065796,0.971561074256897,0.16709190607070923,0.9980471134185791
83,0.9413867592811584,0.2719578742980957,0.000125,0.9982742667198181,0.971805214881897,0.17140448093414307,0.9980471134185791
84,0.9388186931610107,0.2733060419559479,0.000125,0.9981920719146729,0.9711949229240417,0.15794731676578522,0.9978029727935791
85,0.9414689540863037,0.26936933398246765,0.000125,0.9980483055114746,0.971561074256897,0.15753762423992157,0.9980471134185791
86,0.9402568340301514,0.26946255564689636,0.000125,0.9982742667198181,0.9727816581726074,0.15988776087760925,0.9980471134185791
87,0.9419208765029907,0.2662871181964874,0.000125,0.9980071783065796,0.971561074256897,0.15977685153484344,0.9980471134185791
88,0.9424139857292175,0.2691323459148407,0.000125,0.9982742667198181,0.9726595878601074,0.16032709181308746,0.9979250431060791
89,0.942496120929718,0.26550838351249695,0.000125,0.9980071783065796,0.9725375175476074,0.1564328521490097,0.9979250431060791
90,0.9423317909240723,0.26444557309150696,0.000125,0.9979866743087769,0.9730257391929626,0.15744857490062714,0.9978029727935791
91,0.942044198513031,0.26524674892425537,0.000125,0.9985207915306091,0.9726595878601074,0.15777194499969482,0.9979250431060791
92,0.9418387413024902,0.2748253047466278,0.000125,0.9979866743087769,0.9724154472351074,0.15633995831012726,0.9979250431060791
93,0.9420852661132812,0.26956188678741455,0.000125,0.9980483055114746,0.9722934365272522,0.15122848749160767,0.9978029727935791
94,0.9408525824546814,0.268820583820343,0.000125,0.9980071783065796,0.9731478095054626,0.1546601951122284,0.9979250431060791
95,0.9425577521324158,0.2657760679721832,0.000125,0.9980071783065796,0.9727816581726074,0.15767064690589905,0.9978029727935791
96,0.9434822797775269,0.2641884982585907,0.000125,0.9980483055114746,0.9713169932365417,0.1580243706703186,0.9980471134185791
97,0.9408320784568787,0.26804888248443604,0.000125,0.9978633522987366,0.9727816581726074,0.15474845468997955,0.9978029727935791
98,0.9441807866096497,0.2634635269641876,0.000125,0.9976784586906433,0.9724154472351074,0.15718665719032288,0.9979250431060791
99,0.9420852661132812,0.266452819108963,0.000125,0.9979866743087769,0.9725375175476074,0.153935968875885,0.9979250431060791
100,0.9430097341537476,0.2668822109699249,0.000125,0.9981715679168701,0.9733918905258179,0.15464653074741364,0.9976809620857239
101,0.942537248134613,0.26715585589408875,0.000125,0.9979044795036316,0.9733918905258179,0.15120555460453033,0.9979250431060791
102,0.9430302977561951,0.26110827922821045,0.000125,0.9981715679168701,0.9732698798179626,0.15485240519046783,0.9978029727935791
103,0.9411607384681702,0.26750123500823975,0.000125,0.9981510043144226,0.9732698798179626,0.15791748464107513,0.9978029727935791
104,0.9415716528892517,0.26580509543418884,0.000125,0.9980071783065796,0.971805214881897,0.15934810042381287,0.9978029727935791
105,0.9432151913642883,0.25910454988479614,0.000125,0.9980277419090271,0.9725375175476074,0.16164062917232513,0.9978029727935791
106,0.9435644745826721,0.26371124386787415,0.000125,0.9980483055114746,0.9733918905258179,0.15680374205112457,0.9979250431060791
107,0.9436261057853699,0.25765737891197205,0.000125,0.9980277419090271,0.9726595878601074,0.15705639123916626,0.9978029727935791
108,0.9412429332733154,0.2634425461292267,6.25e-05,0.9982331991195679,0.9725375175476074,0.16318975389003754,0.9978029727935791
109,0.9416332840919495,0.2681137025356293,6.25e-05,0.9982948303222656,0.9733918905258179,0.16410809755325317,0.9978029727935791
110,0.9438315629959106,0.2585527002811432,6.25e-05,0.9982126355171204,0.9731478095054626,0.16039372980594635,0.9978029727935791
111,0.9439548254013062,0.2653312385082245,6.25e-05,0.9982537031173706,0.9725375175476074,0.16483072936534882,0.9978029727935791
112,0.9437904357910156,0.26173079013824463,6.25e-05,0.9980483055114746,0.9724154472351074,0.16730545461177826,0.9978029727935791
113,0.9432563185691833,0.2599080801010132,6.25e-05,0.9983564615249634,0.9726595878601074,0.16192172467708588,0.9978029727935791
114,0.9434000849723816,0.25546643137931824,6.25e-05,0.9985207915306091,0.9729036688804626,0.16120922565460205,0.9978029727935791
115,0.9441807866096497,0.25691166520118713,3.125e-05,0.9981510043144226,0.9725375175476074,0.16488412022590637,0.9978029727935791
