epoch,accuracy,loss,lr,top5,val_accuracy,val_loss,val_top5
45,0.9361660480499268,0.3601296842098236,0.00025,0.9984675645828247,0.9702447056770325,0.44427162408828735,0.9984015822410583
46,0.9356923699378967,0.34513646364212036,0.00025,0.9986625909805298,0.9731956124305725,0.5883572697639465,0.9982786178588867
47,0.9356366395950317,0.3459203541278839,0.00025,0.9983839392662048,0.9743022322654724,0.5118522644042969,0.9984015822410583
48,0.9377821087837219,0.3472755551338196,0.00025,0.9987183213233948,0.9728267788887024,0.600598156452179,0.9982786178588867
49,0.9374477863311768,0.34642353653907776,0.00025,0.9986068606376648,0.9731956124305725,0.6089459657669067,0.9981556534767151
50,0.9387015700340271,0.32472071051597595,0.00025,0.9986068606376648,0.9740563035011292,0.5884842872619629,0.9982786178588867
51,0.9404011964797974,0.3510075807571411,0.00025,0.9985232949256897,0.9750399589538574,0.5859432816505432,0.9982786178588867
52,0.9391195178031921,0.3489077091217041,0.000125,0.9986625909805298,0.9743022322654724,0.5719664692878723,0.9982786178588867
53,0.9412649869918823,0.3308298587799072,0.000125,0.9988018870353699,0.9749169945716858,0.6033763289451599,0.9981556534767151
54,0.9421566128730774,0.3200533390045166,0.000125,0.9986904263496399,0.9722119569778442,0.5732718706130981,0.9982786178588867
55,0.9417107701301575,0.33343619108200073,0.000125,0.9986625909805298,0.976269543170929,0.5790240168571472,0.9982786178588867
56,0.9405126571655273,0.32253363728523254,0.000125,0.9987183213233948,0.9787286520004272,0.5906098484992981,0.9984015822410583
57,0.9411256909370422,0.32985207438468933,0.000125,0.9988855123519897,0.9749169945716858,0.5420676469802856,0.9984015822410583
58,0.9419615268707275,0.3133818805217743,0.000125,0.9986346960067749,0.9759006500244141,0.5837556719779968,0.9982786178588867
59,0.9415157437324524,0.32368746399879456,6.25e-05,0.9990526437759399,0.9743022322654724,0.5619930624961853,0.9986475110054016
